_Sample_ID,_Method_ID,CPT Name,Depth,Tip Stress UNC_qc,Sleeve Stress_fs,Pore Pressure_u
,,CPT-101,35.367,44.62,0.368,1.1
,,CPT-101,35.433,46.18,0.387,1.1
,,CPT-101,35.499,47.85,0.4098,1.1
,,CPT-101,35.564,48.69,0.4229,1.1
,,CPT-101,35.63,49.17,0.4351,1.1
,,CPT-101,35.696,50.61,0.4499,1.1
,,CPT-101,35.761,51.68,0.4613,1.1125
,,CPT-101,35.827,51.92,0.4675,1.1125
,,CPT-101,35.892,51.08,0.4692,1.1188
,,CPT-101,35.958,48.57,0.4692,1.125
,,CPT-101,36.024,45.94,0.4641,1.1313
,,CPT-101,36.089,41.87,0.4528,1.15
,,CPT-101,36.155,38.52,0.4363,1.1688
,,CPT-101,36.22,36.49,0.4171,1.175
,,CPT-101,36.286,33.98,0.4056,1.2625
,,CPT-101,36.352,31.46,0.3901,1.3313
,,CPT-101,36.417,30.03,0.358,1.3438
,,CPT-101,36.483,30.03,0.3239,1.3438
,,CPT-101,36.549,30.03,0.2917,1.3313
,,CPT-101,36.614,30.03,0.2905,1.2625
,,CPT-101,36.68,31.11,0.2853,1.2125
,,CPT-101,36.745,31.22,0.2839,1.2375
,,CPT-101,36.811,31.34,0.3318,1.2438
,,CPT-101,36.877,30.15,0.3341,1.2875
,,CPT-101,36.942,26.56,0.3109,1.35
,,CPT-101,37.008,29.85,0.2918,1.4125
,,CPT-101,37.073,25.0,0.261,1.4938
,,CPT-101,37.139,29.55,0.2461,1.3563
,,CPT-101,37.205,29.49,0.2296,1.1
,,CPT-101,37.27,30.87,0.2163,1.0625
,,CPT-101,37.336,29.43,0.212,1.125
,,CPT-101,37.402,28.47,0.2051,1.1688
,,CPT-101,37.467,27.52,0.1929,1.2438
,,CPT-101,37.533,27.46,0.1934,1.3063
,,CPT-101,37.598,27.28,0.1947,1.3438
,,CPT-101,37.664,27.4,0.1952,1.3938
,,CPT-101,37.73,26.8,0.2126,1.4813
,,CPT-101,37.795,26.68,0.2139,1.5188
,,CPT-101,37.861,27.16,0.1939,1.6375
,,CPT-101,37.927,29.19,0.1643,1.7
,,CPT-101,37.992,31.34,0.1354,1.6938
,,CPT-101,38.058,35.77,0.1204,1.5437
,,CPT-101,38.123,38.88,0.1246,1.3687
,,CPT-101,38.189,39.84,0.1488,1.3875
,,CPT-101,38.255,40.68,0.1939,1.4063
,,CPT-101,38.32,41.39,0.2429,1.4063
,,CPT-101,38.386,41.75,0.2762,1.4063
,,CPT-101,38.451,42.59,0.3109,1.4063
,,CPT-101,38.517,42.83,0.3494,1.3875
,,CPT-101,38.583,41.99,0.3714,1.4188
,,CPT-101,38.648,40.56,0.3785,1.4313
,,CPT-101,38.714,39.84,0.3726,1.425
,,CPT-101,38.78,39.12,0.3492,1.4125
,,CPT-101,38.845,40.08,0.3298,1.3875
,,CPT-101,38.911,41.39,0.3288,1.3125
,,CPT-101,38.976,43.19,0.3357,1.1437
,,CPT-101,39.042,42.35,0.3461,1.2
,,CPT-101,39.108,41.15,0.3549,1.2438
,,CPT-101,39.173,40.68,0.3619,1.25
,,CPT-101,39.239,40.68,0.3638,1.2875
,,CPT-101,39.304,41.03,0.3611,1.2812
,,CPT-101,39.37,42.47,0.3611,1.275
,,CPT-101,39.436,43.19,0.3611,1.225
,,CPT-101,39.501,42.71,0.3611,1.25
,,CPT-101,39.567,41.75,0.3594,1.2938
,,CPT-101,39.633,41.87,0.3661,1.3
,,CPT-101,39.698,42.47,0.3785,1.2812
,,CPT-101,39.764,42.47,0.3812,1.2875
,,CPT-101,39.829,41.87,0.3803,1.3188
,,CPT-101,39.895,41.03,0.3803,1.3438
,,CPT-101,39.961,40.56,0.3811,1.3313
,,CPT-101,40.026,40.2,0.3786,1.3375
,,CPT-101,40.092,40.2,0.375,1.3375
,,CPT-101,40.157,40.08,0.3725,1.3313
,,CPT-101,40.223,39.36,0.3672,1.3563
,,CPT-101,40.289,38.64,0.3501,1.3875
,,CPT-101,40.354,38.16,0.3332,1.4063
,,CPT-101,40.42,38.52,0.3314,1.4
,,CPT-101,40.486,39.42,0.3314,1.175
,,CPT-101,40.551,41.03,0.3314,1.2188
,,CPT-101,40.617,40.32,0.3357,1.3063
,,CPT-101,40.682,39.84,0.347,1.3
,,CPT-101,40.748,38.52,0.3533,1.3313
,,CPT-101,40.814,37.69,0.3481,1.3687
,,CPT-101,40.879,37.21,0.3454,1.375
,,CPT-101,40.945,36.73,0.3463,1.4063
,,CPT-101,41.011,36.13,0.3386,1.4375
,,CPT-101,41.076,35.41,0.3238,1.4562
,,CPT-101,41.142,34.93,0.3089,1.525
,,CPT-101,41.207,34.81,0.2967,1.5437
,,CPT-101,41.273,35.17,0.2853,1.5688
,,CPT-101,41.339,35.65,0.2791,1.5437
,,CPT-101,41.404,36.13,0.2791,1.525
,,CPT-101,41.47,36.13,0.2834,1.5938
,,CPT-101,41.535,36.13,0.2947,1.6813
,,CPT-101,41.601,36.01,0.3001,1.7375
,,CPT-101,41.667,36.25,0.3004,1.7688
,,CPT-101,41.732,36.73,0.2997,1.8063
,,CPT-101,41.798,37.92,0.3,1.8125
,,CPT-101,41.864,39.72,0.3001,1.7438
,,CPT-101,41.929,39.84,0.3,1.7938
,,CPT-101,41.995,39.84,0.3018,1.85
,,CPT-101,42.06,39.48,0.3017,1.8938
,,CPT-101,42.126,38.64,0.3343,1.8875
,,CPT-101,42.192,36.85,0.3826,1.9
,,CPT-101,42.257,31.58,0.4003,1.8875
,,CPT-101,42.323,24.53,0.3969,1.9125
,,CPT-101,42.388,18.18,0.3737,2.1125
,,CPT-101,42.454,14.83,0.3276,2.3438
,,CPT-101,42.52,11.13,0.2531,2.9813
,,CPT-101,42.585,9.57,0.1665,3.5251
,,CPT-101,42.651,9.21,0.0958,3.9126
,,CPT-101,42.717,8.49,0.0423,3.8688
,,CPT-101,42.782,7.66,0.0073,4.125
,,CPT-101,42.848,7.3,-0.0095,4.4876
,,CPT-101,42.913,7.42,-0.0114,4.6876
,,CPT-101,42.979,7.06,-0.0164,4.6938
,,CPT-101,43.045,7.06,-0.0235,4.6501
,,CPT-101,43.11,6.7,-0.0253,4.8501
,,CPT-101,43.176,6.7,-0.0262,5.1063
,,CPT-101,43.241,6.7,-0.0176,5.0563
,,CPT-101,43.307,6.64,-0.0104,5.0063
,,CPT-101,43.373,6.58,-0.0018,5.1938
,,CPT-101,43.438,6.82,0.009,5.0126
,,CPT-101,43.504,7.06,0.0191,4.7626
,,CPT-101,43.57,7.06,0.0365,4.6251
,,CPT-101,43.635,7.06,0.0376,4.5876
,,CPT-101,43.701,7.18,0.0288,4.5813
,,CPT-101,43.766,8.25,0.0245,3.3125
,,CPT-101,43.832,8.97,0.0193,3.15
,,CPT-101,43.898,8.25,0.008,3.2563
,,CPT-101,43.963,7.3,0.0043,3.5251
,,CPT-101,44.029,7.06,0.0036,3.9
,,CPT-101,44.094,7.06,-0.0035,3.9813
,,CPT-101,44.16,6.46,-0.0112,3.9813
,,CPT-101,44.226,5.98,-0.0191,4.0375
,,CPT-101,44.291,5.86,-0.0209,4.0438
,,CPT-101,44.357,5.98,-0.0218,4.0626
,,CPT-101,44.423,5.62,-0.0227,4.2688
,,CPT-101,44.488,5.98,-0.0227,4.5688
,,CPT-101,44.554,6.1,-0.0235,4.6751
,,CPT-101,44.619,6.34,-0.0244,4.7813
,,CPT-101,44.685,6.7,-0.0184,4.7501
,,CPT-101,44.751,7.18,-0.0088,4.7313
,,CPT-101,44.816,7.78,-0.0086,4.5188
,,CPT-101,44.882,7.78,-0.0139,4.1938
,,CPT-101,44.948,7.78,-0.0183,4.2563
,,CPT-101,45.013,7.78,-0.0188,4.2125
,,CPT-101,45.079,7.42,-0.017,4.2688
,,CPT-101,45.144,7.18,-0.0183,4.3813
,,CPT-101,45.21,6.7,-0.0175,4.6438
,,CPT-101,45.276,6.46,-0.0208,4.7876
,,CPT-101,45.341,6.34,-0.0245,5.0001
,,CPT-101,45.407,6.34,-0.0244,5.1188
,,CPT-101,45.472,6.34,-0.027,5.1126
,,CPT-101,45.538,6.34,-0.0288,5.0063
,,CPT-101,45.604,5.98,-0.0314,5.2438
,,CPT-101,45.669,5.98,-0.0323,5.4438
,,CPT-101,45.735,6.46,-0.0211,5.4938
,,CPT-101,45.801,6.82,-0.0105,5.5688
,,CPT-101,45.866,7.42,-0.0105,5.5876
,,CPT-101,45.932,8.49,-0.0105,5.1001
,,CPT-101,45.997,8.73,-0.0105,4.7001
,,CPT-101,46.063,9.09,-0.0105,4.4563
,,CPT-101,46.129,9.33,-0.0105,4.3563
,,CPT-101,46.194,9.45,-0.013,4.2813
,,CPT-101,46.26,9.09,-0.02,4.3
,,CPT-101,46.325,8.14,-0.0219,4.3938
,,CPT-101,46.391,7.66,-0.0192,4.4501
,,CPT-101,46.457,6.94,-0.0192,4.5438
,,CPT-101,46.522,6.22,-0.0235,4.6876
,,CPT-101,46.588,5.98,-0.0189,4.9251
,,CPT-101,46.654,5.98,-0.0096,5.0438
,,CPT-101,46.719,5.86,-0.0096,5.1501
,,CPT-101,46.785,5.86,-0.0109,5.2188
,,CPT-101,46.85,5.86,-0.0011,5.2188
,,CPT-101,46.916,6.46,0.0113,5.2188
,,CPT-101,46.982,4.19,0.019,3.2938
,,CPT-101,47.047,8.37,0.0185,3.4563
,,CPT-101,47.113,9.21,0.0096,3.3625
,,CPT-101,47.178,9.21,0.0087,3.5063
,,CPT-101,47.244,9.45,0.0087,3.7563
,,CPT-101,47.31,9.69,0.007,3.9188
,,CPT-101,47.375,9.45,0.0112,3.8563
,,CPT-101,47.441,8.49,0.0192,3.7938
,,CPT-101,47.507,8.43,0.0192,4.0001
,,CPT-101,47.572,8.02,0.0132,4.2313
,,CPT-101,47.638,8.37,0.0019,4.0813
,,CPT-101,47.703,7.9,-0.0086,3.8
,,CPT-101,47.769,7.54,-0.0131,3.8313
,,CPT-101,47.835,6.94,-0.0165,3.8688
,,CPT-101,47.9,6.34,-0.0235,3.7438
,,CPT-101,47.966,5.5,-0.0279,3.7625
,,CPT-101,48.032,5.5,-0.0313,3.9063
,,CPT-101,48.097,5.26,-0.0349,3.7501
,,CPT-101,48.163,4.67,-0.0349,3.5563
,,CPT-101,48.228,4.07,-0.0349,3.425
,,CPT-101,48.294,4.07,-0.0349,3.3813
,,CPT-101,48.36,4.07,-0.0298,3.6501
,,CPT-101,48.425,4.43,-0.0176,3.8125
,,CPT-101,48.491,5.86,-0.0105,4.0501
,,CPT-101,48.556,7.06,-0.0139,3.9375
,,CPT-101,48.622,7.54,-0.0191,3.8
,,CPT-101,48.688,7.78,-0.0141,3.7813
,,CPT-101,48.753,8.02,0.0016,3.8188
,,CPT-101,48.819,7.78,0.019,3.8938
,,CPT-101,48.885,7.84,0.0305,4.1188
,,CPT-101,48.95,7.84,0.0528,4.3875
,,CPT-101,49.016,7.9,0.0801,4.5313
,,CPT-101,49.081,9.33,0.1043,4.2563
,,CPT-101,49.147,10.05,0.1255,4.0563
,,CPT-101,49.213,10.65,0.1376,3.8876
,,CPT-101,49.278,12.32,0.1192,3.625
,,CPT-101,49.344,13.04,0.077,3.6313
,,CPT-101,49.409,14.36,0.073,3.4875
,,CPT-101,49.475,14.12,0.0709,3.4313
,,CPT-101,49.541,13.16,0.0473,3.1875
,,CPT-101,49.606,11.25,0.0366,3.225
,,CPT-101,49.672,11.25,0.0366,3.6063
,,CPT-101,49.738,11.25,0.0494,3.8
,,CPT-101,49.803,11.25,0.0645,3.8
,,CPT-101,49.869,11.25,0.0637,4.0626
,,CPT-101,49.934,11.25,0.0696,4.5188
,,CPT-101,50.0,12.56,0.0959,3.7876
,,CPT-101,50.066,12.56,0.1154,3.8001
,,CPT-101,50.131,12.56,0.1459,3.8001
,,CPT-101,50.197,12.56,0.1694,3.8125
,,CPT-101,50.262,14.95,0.1588,3.8
,,CPT-101,50.328,14.95,0.1424,3.2813
,,CPT-101,50.394,16.51,0.1103,2.2563
,,CPT-101,50.459,14.95,0.0941,2.0313
,,CPT-101,50.525,12.56,0.0746,2.1188
,,CPT-101,50.591,11.01,0.0241,2.3563
,,CPT-101,50.656,10.89,0.0213,2.5813
,,CPT-101,50.722,10.89,0.03,2.9438
,,CPT-101,50.787,10.89,0.0276,3.1625
,,CPT-101,50.853,9.81,0.094,3.4625
,,CPT-101,50.919,8.14,0.202,3.9188
,,CPT-101,50.984,8.73,0.2992,4.3313
,,CPT-101,51.05,15.67,0.3683,4.7126
,,CPT-101,51.115,26.2,0.4754,4.0001
,,CPT-101,51.181,31.22,0.5778,2.8063
,,CPT-101,51.247,28.95,0.5817,1.25
,,CPT-101,51.312,31.46,0.5212,0.8937
,,CPT-101,51.378,28.23,0.5224,1.0938
,,CPT-101,51.444,31.7,0.5345,1.1062
,,CPT-101,51.509,30.15,0.428,0.8688
,,CPT-101,51.575,27.4,0.2901,0.9125
,,CPT-101,51.64,27.4,0.225,0.9687
,,CPT-101,51.706,25.24,0.202,0.9156
,,CPT-101,51.772,19.26,0.1497,0.75
,,CPT-101,51.837,16.03,0.088,0.9187
,,CPT-101,51.903,13.76,0.0395,1.0813
,,CPT-101,51.969,13.4,0.0228,1.1437
,,CPT-101,52.034,11.96,0.0132,1.25
,,CPT-101,52.1,10.65,-0.0058,1.3188
,,CPT-101,52.165,8.97,-0.0235,1.425
,,CPT-101,52.231,8.97,-0.0305,1.6625
,,CPT-101,52.297,8.61,-0.034,1.8438
,,CPT-101,52.362,8.14,-0.0383,1.9813
,,CPT-101,52.428,7.66,-0.0419,2.2188
,,CPT-101,52.493,7.54,-0.0367,2.3938
,,CPT-101,52.559,7.78,-0.0323,2.6688
,,CPT-101,52.625,8.02,-0.0331,2.9563
,,CPT-101,52.69,8.02,-0.0331,3.175
,,CPT-101,52.756,7.66,-0.0331,3.5563
,,CPT-101,52.822,7.66,-0.0297,3.9
,,CPT-101,52.887,7.42,-0.0262,4.025
,,CPT-101,52.953,7.06,-0.027,4.5688
,,CPT-101,53.018,7.42,-0.0245,4.9251
,,CPT-101,53.084,7.3,-0.0188,5.1376
,,CPT-101,53.15,7.42,-0.0166,5.3563
,,CPT-101,53.215,7.54,-0.0166,5.4813
,,CPT-101,53.281,8.02,-0.0102,5.3594
,,CPT-101,53.346,7.78,-0.0035,5.2188
,,CPT-101,53.412,7.06,-0.0103,5.3626
,,CPT-101,53.478,5.5,-0.02,4.1313
,,CPT-101,53.543,8.73,-0.0244,4.0375
,,CPT-101,53.609,8.97,-0.0262,4.2188
,,CPT-101,53.675,8.61,-0.0304,4.3438
,,CPT-101,53.74,7.66,-0.0349,4.6438
,,CPT-101,53.806,7.66,-0.0332,5.1438
,,CPT-101,53.871,7.66,-0.0263,5.3376
,,CPT-101,53.937,7.66,-0.0184,5.4876
,,CPT-101,54.003,7.42,-0.0183,5.7938
,,CPT-101,54.068,7.9,-0.0226,5.8251
,,CPT-101,54.134,9.09,-0.0244,5.4563
,,CPT-101,54.199,9.69,-0.0287,5.2688
,,CPT-101,54.265,9.69,-0.034,5.4251
,,CPT-101,54.331,9.69,-0.0332,5.5001
,,CPT-101,54.396,9.69,-0.0297,5.6501
,,CPT-101,54.462,10.17,-0.0194,5.5063
,,CPT-101,54.528,9.09,-0.0105,5.6126
,,CPT-101,54.593,9.09,-0.0105,5.5126
,,CPT-101,54.659,9.93,-0.0105,5.5751
,,CPT-101,54.724,10.53,-0.0028,5.5438
,,CPT-101,54.79,10.29,0.0044,5.3001
,,CPT-101,54.856,10.17,0.0035,5.4626
,,CPT-101,54.921,11.25,0.0035,6.1439
,,CPT-101,54.987,14.24,0.0197,5.0751
,,CPT-101,55.053,14.0,0.0554,3.9188
,,CPT-101,55.118,12.44,0.0921,3.9375
,,CPT-101,55.184,14.06,0.1441,4.4813
,,CPT-101,55.249,13.64,0.1788,4.1813
,,CPT-101,55.315,14.12,0.1685,4.075
,,CPT-101,55.381,15.31,0.1135,4.2688
,,CPT-101,55.446,16.15,0.0509,3.8688
,,CPT-101,55.512,16.63,0.0255,3.2938
,,CPT-101,55.577,14.48,0.0097,2.9188
,,CPT-101,55.643,11.49,0.0009,3.0376
,,CPT-101,55.709,10.41,-0.0022,3.675
,,CPT-101,55.774,9.93,-0.0056,4.4126
,,CPT-101,55.84,9.57,-0.0062,4.7938
,,CPT-101,55.906,9.81,-0.006,5.2313
,,CPT-101,55.971,10.17,-0.0036,5.3688
,,CPT-101,56.037,9.33,0.0018,5.2188
,,CPT-101,56.102,8.85,0.0018,5.1876
,,CPT-101,56.168,10.65,0.0,5.4688
,,CPT-101,56.234,12.56,-0.0035,4.7376
,,CPT-101,56.299,12.68,0.0033,4.7438
,,CPT-101,56.365,11.96,0.0139,4.7438
,,CPT-101,56.43,12.8,0.0191,4.7501
,,CPT-101,56.496,12.92,0.0252,4.9813
,,CPT-101,56.562,16.63,0.033,4.8688
,,CPT-101,56.627,18.07,0.0358,4.1625
,,CPT-101,56.693,16.75,0.0374,4.0313
,,CPT-101,56.759,17.95,0.0359,4.2251
,,CPT-101,56.824,16.03,0.0519,3.1875
,,CPT-101,56.89,17.83,0.0818,2.7625
,,CPT-101,56.955,17.23,0.0633,3.375
,,CPT-101,57.021,18.66,0.0298,3.8063
,,CPT-101,57.087,21.18,0.0304,4.0313
,,CPT-101,57.152,24.29,0.0409,3.5
,,CPT-101,57.218,23.57,0.0393,4.0157
,,CPT-101,57.283,21.53,0.0272,3.5938
,,CPT-101,57.349,20.94,0.0192,4.0001
,,CPT-101,57.415,20.58,0.0192,4.2001
,,CPT-101,57.48,19.26,0.0192,4.1969
,,CPT-101,57.546,17.23,0.0243,4.1938
,,CPT-101,57.612,17.23,0.0245,4.5813
,,CPT-101,57.677,17.23,0.0192,4.3251
,,CPT-101,57.743,17.23,0.0217,4.2251
,,CPT-101,57.808,18.66,0.033,4.3188
,,CPT-101,57.874,19.62,0.0359,4.2188
,,CPT-101,57.94,20.34,0.016,4.3126
,,CPT-101,58.005,22.85,-0.0008,4.5563
,,CPT-101,58.071,25.24,-0.0013,4.5188
,,CPT-101,58.136,27.64,0.0004,4.5219
,,CPT-101,58.202,27.52,0.0043,4.5219
,,CPT-101,58.268,26.32,0.0045,4.5251
,,CPT-101,58.333,24.65,0.0,4.7313
,,CPT-101,58.399,26.56,-0.0043,5.0563
,,CPT-101,58.465,24.53,-0.007,4.8751
,,CPT-101,58.53,26.8,0.0016,4.5625
,,CPT-101,58.596,28.59,0.0138,4.5813
,,CPT-101,58.661,29.19,0.0226,4.5001
,,CPT-101,58.727,29.13,0.0424,4.6876
,,CPT-101,58.793,29.13,0.0713,4.6438
,,CPT-101,58.858,29.07,0.0948,4.6188
,,CPT-101,58.924,30.15,0.1047,4.3751
,,CPT-101,58.99,30.51,0.0995,4.3751
,,CPT-101,59.055,33.98,0.0925,3.8313
,,CPT-101,59.121,37.33,0.089,3.6375
,,CPT-101,59.186,41.75,0.0992,2.6188
,,CPT-101,59.252,45.46,0.1338,2.6156
,,CPT-101,59.318,46.42,0.1767,2.6156
,,CPT-101,59.383,45.7,0.2355,2.6125
,,CPT-101,59.449,44.15,0.2876,2.775
,,CPT-101,59.514,40.56,0.3068,2.9188
,,CPT-101,59.58,37.09,0.3174,2.9501
,,CPT-101,59.646,34.93,0.3013,2.9438
,,CPT-101,59.711,31.46,0.2937,3.2
,,CPT-101,59.777,32.54,0.2429,3.1313
,,CPT-101,59.843,33.02,0.1754,3.1125
,,CPT-101,59.908,33.86,0.177,2.7375
,,CPT-101,59.974,32.9,0.1729,2.6875
,,CPT-101,60.039,31.34,0.1401,2.025
,,CPT-101,60.105,32.96,0.1083,2.275
,,CPT-101,60.171,32.42,0.1029,2.5375
,,CPT-101,60.236,33.02,0.1115,2.5375
,,CPT-101,60.302,33.74,0.1195,2.5375
,,CPT-101,60.367,32.54,0.1392,2.7813
,,CPT-101,60.433,31.46,0.1707,3.075
,,CPT-101,60.499,30.15,0.1866,3.3876
,,CPT-101,60.564,31.46,0.179,3.6
,,CPT-101,60.63,29.43,0.1615,4.0063
,,CPT-101,60.696,31.46,0.1459,4.3251
,,CPT-101,60.761,32.42,0.1156,4.1063
,,CPT-101,60.827,31.11,0.1019,4.0375
,,CPT-101,60.892,27.64,0.1159,4.0063
,,CPT-101,60.958,24.65,0.1221,4.1376
,,CPT-101,61.024,19.62,0.1213,4.3251
,,CPT-101,61.089,19.74,0.1144,4.8501
,,CPT-101,61.155,19.74,0.1099,5.1813
,,CPT-101,61.22,19.86,0.1116,5.3001
,,CPT-101,61.286,21.06,0.0971,4.3501
,,CPT-101,61.352,19.5,0.0978,4.3813
,,CPT-101,61.417,18.78,0.1061,4.6876
,,CPT-101,61.483,20.22,0.1071,4.9813
,,CPT-101,61.549,20.22,0.1271,5.0188
,,CPT-101,61.614,19.98,0.1446,5.4126
,,CPT-101,61.68,22.61,0.1577,5.3751
,,CPT-101,61.745,27.16,0.17,4.9063
,,CPT-101,61.811,29.91,0.1907,4.5438
,,CPT-101,61.877,32.9,0.2118,3.7501
,,CPT-101,61.942,34.69,0.2215,3.3188
,,CPT-101,62.008,35.41,0.2361,3.3001
,,CPT-101,62.073,38.64,0.2554,3.1313
,,CPT-101,62.139,43.43,0.2745,2.625
,,CPT-101,62.205,45.94,0.304,2.5438
,,CPT-101,62.27,51.32,0.3483,2.55
,,CPT-101,62.336,57.42,0.4203,2.5438
,,CPT-101,62.402,58.5,0.511,2.5438
,,CPT-101,62.467,53.96,0.5821,2.5375
,,CPT-101,62.533,50.25,0.6327,2.6
,,CPT-101,62.598,46.66,0.638,2.6
,,CPT-101,62.664,46.78,0.5475,2.3938
,,CPT-101,62.73,51.44,0.4138,2.2
,,CPT-101,62.795,56.83,0.4053,1.975
,,CPT-101,62.861,65.92,0.3743,1.0875
,,CPT-101,62.927,70.7,0.3646,0.525
,,CPT-101,62.992,73.69,0.4505,0.3625
,,CPT-101,63.058,70.58,0.4496,0.6
,,CPT-101,63.123,68.31,0.45,0.6687
,,CPT-101,63.189,70.34,0.4535,0.7375
,,CPT-101,63.255,58.5,0.457,1.9813
,,CPT-101,63.32,82.55,0.4656,1.8375
,,CPT-101,63.386,84.46,0.5018,1.7563
,,CPT-101,63.451,83.38,0.5602,1.6563
,,CPT-101,63.517,83.38,0.5777,1.6813
,,CPT-101,63.583,83.38,0.5438,1.7813
,,CPT-101,63.648,85.9,0.5165,1.8375
,,CPT-101,63.714,93.67,0.5231,1.9
,,CPT-101,63.78,101.81,0.5705,1.5688
,,CPT-101,63.845,105.52,0.654,1.4875
,,CPT-101,63.911,104.56,0.7363,1.6688
,,CPT-101,63.976,98.94,0.7872,1.775
,,CPT-101,64.042,94.87,0.7879,1.8375
,,CPT-101,64.108,98.34,0.7428,1.9
,,CPT-101,64.173,93.31,0.6819,1.9188
,,CPT-101,64.239,97.74,0.6557,1.6375
,,CPT-101,64.304,101.57,0.656,1.375
,,CPT-101,64.37,104.8,0.6233,0.9563
,,CPT-101,64.436,103.24,0.6222,0.9594
,,CPT-101,64.501,97.74,0.6831,0.9687
,,CPT-101,64.567,97.62,0.7341,0.9625
,,CPT-101,64.633,101.33,0.7578,0.9375
,,CPT-101,64.698,108.51,0.7974,1.0438
,,CPT-101,64.764,108.27,0.8244,1.05
,,CPT-101,64.829,108.39,0.8062,1.0813
,,CPT-101,64.895,108.39,0.7809,1.1937
,,CPT-101,64.961,108.51,0.7821,1.2688
,,CPT-101,65.026,122.27,0.8211,1.3687
,,CPT-101,65.092,127.77,0.8699,1.425
,,CPT-101,65.157,126.93,0.8991,1.5125
,,CPT-101,65.223,121.55,0.9027,1.6375
,,CPT-101,65.289,113.89,0.8677,1.7063
,,CPT-101,65.354,108.27,0.8124,1.7375
,,CPT-101,65.42,96.9,0.7544,1.8063
,,CPT-101,65.486,88.17,0.6725,1.8438
,,CPT-101,65.551,74.29,0.6724,1.925
,,CPT-101,65.617,64.12,0.6427,1.9875
,,CPT-101,65.682,61.13,0.6411,2.0
,,CPT-101,65.748,61.01,0.741,2.025
,,CPT-101,65.814,60.65,0.9732,2.025
,,CPT-101,65.879,60.77,1.1522,2.025
,,CPT-101,65.945,65.32,1.0949,2.0313
,,CPT-101,66.011,74.77,1.12,1.7438
,,CPT-101,66.076,85.18,1.0601,1.4438
,,CPT-101,66.142,110.06,0.9226,1.4438
,,CPT-101,66.207,146.43,0.9084,1.4438
,,CPT-101,66.273,173.47,0.9733,1.9313
,,CPT-101,66.339,167.49,1.1178,2.1188
,,CPT-101,66.404,197.4,1.1502,2.1188
,,CPT-101,66.47,193.21,1.107,2.1188
,,CPT-101,66.535,192.61,1.2083,2.1219
,,CPT-101,66.601,191.41,1.3052,2.1219
,,CPT-101,66.667,203.38,1.2669,2.125
,,CPT-101,66.732,205.77,1.1387,2.0875
,,CPT-101,66.798,209.72,1.0549,1.9625
,,CPT-101,66.864,212.47,1.008,1.975
,,CPT-101,66.929,219.29,1.0055,1.9938
,,CPT-101,66.995,228.38,1.0117,2.0125
,,CPT-101,67.06,234.36,1.0096,2.0375
,,CPT-101,67.126,242.86,1.0633,2.0625
,,CPT-101,67.192,250.04,1.1493,2.0625
,,CPT-101,67.257,254.1,1.2369,2.0625
,,CPT-101,67.323,257.93,1.2845,2.05
,,CPT-101,67.388,257.09,1.2995,2.0625
,,CPT-101,67.454,253.39,1.3031,2.05
,,CPT-101,67.52,243.34,1.2638,2.0625
,,CPT-101,67.585,227.07,1.2228,2.05
,,CPT-101,67.651,214.03,1.222,2.0313
,,CPT-101,67.717,198.23,1.1605,2.0438
,,CPT-101,67.782,192.97,1.0528,2.0813
,,CPT-101,67.848,196.92,1.0074,2.1063
,,CPT-101,67.913,204.93,1.0083,2.1063
,,CPT-101,67.979,202.3,1.0091,2.0063
,,CPT-101,68.045,196.2,1.0476,1.9
,,CPT-101,68.11,184.83,1.0816,1.8188
,,CPT-101,68.176,178.02,1.0874,1.8875
,,CPT-101,68.241,168.21,1.0956,1.875
,,CPT-101,68.307,160.19,1.0664,1.9688
,,CPT-101,68.373,150.86,1.0311,2.0125
,,CPT-101,68.438,142.84,1.0068,2.05
,,CPT-101,68.504,130.88,0.984,2.0625
,,CPT-101,68.57,119.87,0.9675,2.1188
,,CPT-101,68.635,115.33,0.9705,2.1563
,,CPT-101,68.701,115.33,0.9873,2.1625
,,CPT-101,68.766,125.26,0.9908,2.125
,,CPT-101,68.832,131.84,0.9942,2.0688
,,CPT-101,68.898,132.44,1.1003,1.8938
,,CPT-101,68.963,111.98,1.2754,1.6688
,,CPT-101,69.029,94.75,1.3842,1.8125
,,CPT-101,69.094,78.36,1.4823,1.95
,,CPT-101,69.16,73.93,1.4576,2.0313
,,CPT-101,69.226,72.62,1.2472,2.4125
,,CPT-101,69.291,82.55,1.0866,2.1688
,,CPT-101,69.357,98.46,1.0416,1.4688
,,CPT-101,69.423,130.28,1.0592,0.6625
,,CPT-101,69.488,131.6,1.0833,0.7
,,CPT-101,69.554,114.01,1.0029,0.9438
,,CPT-101,69.619,100.49,0.8613,1.0438
,,CPT-101,69.685,92.72,0.7545,1.1375
,,CPT-101,69.751,59.22,0.6886,2.15
,,CPT-101,69.816,68.43,0.6501,2.0688
,,CPT-101,69.882,61.73,0.6307,2.0813
,,CPT-101,69.948,52.52,0.6041,2.0938
,,CPT-101,70.013,45.7,0.5894,2.1063
,,CPT-101,70.079,43.43,0.6009,2.1063
,,CPT-101,70.144,42.71,0.5805,1.9625
,,CPT-101,70.21,42.59,0.542,1.9719
,,CPT-101,70.276,42.59,0.5225,1.9719
,,CPT-101,70.341,42.59,0.4917,1.9813
,,CPT-101,70.407,45.34,0.4563,1.8375
,,CPT-101,70.472,49.41,0.4774,1.75
,,CPT-101,70.538,65.68,0.5605,1.7063
